,BOROUGH,STREET,BIKE_DIR,LANE_COUNT,FT_FACILIT,LATITUDE1,LONGITUDE1,LATITUDE2,LONGITUDE2
13934,MANHATTAN,SOUTH ST,2,2,Protected Path,40.709918,-73.989365,40.709949,-73.989068
13989,MANHATTAN,PETER MINUIT PLAZA GREENWAY,2,2,Greenway,40.701358,-74.012399,40.701298,-74.01238
13998,MANHATTAN,BATTERY PARK GREENWAY,2,2,Greenway,40.702291,-74.01428,40.702237,-74.013819
14021,MANHATTAN,ALBANY ST,2,2,Curbside,40.70983,-74.015212,40.710078,-74.016381
14060,MANHATTAN,W 68 ST PED OVPS,2,2,Greenway,40.778165,-73.988613,40.778279,-73.988716
14073,MANHATTAN,CITY HALL PARK GREENWAY,L,1,,40.712453,-74.004858,40.712672,-74.004913
14141,MANHATTAN,3 AV BR,2,2,Protected Path,40.805781,-73.934465,40.805651,-73.934093
14219,MANHATTAN,G WASHINGTON BR,2,2,Protected Path,40.850594,-73.948005,40.85158,-73.953038
14253,BROOKLYN,ASTORIA GREENWAY,2,2,Greenway,40.776698,-73.927821,40.776677,-73.928001
14254,BROOKLYN,HALLETS COVE ESPLANADE,2,2,Greenway,40.774705,-73.937649,40.774626,-73.937676
14259,BROOKLYN,Vernon Bl,2,2,Standard,40.771697,-73.934015,40.771425,-73.934109
14262,BROOKLYN,COSTCO ESPLANADE,2,2,Greenway,40.767425,-73.940338,40.76748,-73.940296
14289,MANHATTAN,WARDS ISLAND GREENWAY,2,2,Greenway,40.783233,-73.934988,40.783139,-73.93487
14352,MANHATTAN,HARLEM RIVER PATHWAY,2,2,Greenway,40.785242,-73.935329,40.785239,-73.93533
14434,MANHATTAN,RANDALLS ISLAND GREENWAY,2,2,Greenway,40.798805,-73.925898,40.798541,-73.926272
14452,MANHATTAN,HELL GATE CIRCLE,2,2,Protected Path,40.789375,-73.926589,40.788567,-73.927296
14564,QUEENS,P P PARK CIR ENTRANCE,L,1,,40.652025,-73.970642,40.652027,-73.970809
14573,MANHATTAN,CHATHAM SQ,L,1,,40.713507,-73.99863,40.713558,-73.998485
14612,QUEENS,METROTECH RD,2,2,Sharrows,40.693125,-73.987254,40.693088,-73.986226
14708,MANHATTAN,CABRINI BOULEVARD,2,2,Sharrows,40.848184,-73.941364,40.848287,-73.941379
14711,MANHATTAN,E 124 ST,2,2,Protected Path,40.801778,-73.933626,40.801792,-73.933648
14722,BROOKLYN,VAN WYCK EXWY NB EN COLLEGE PT B,2,2,Signed Route,40.748076,-73.833217,40.748032,-73.833141
14735,MANHATTAN,BEEKMAN ST,L,1,,40.71123,-74.006479,40.71065,-74.005866
14764,QUEENS,P P PARK CIR EXIT,R,1,Greenway,40.652654,-73.971868,40.652649,-73.97187
14765,MANHATTAN,ROOSEVELT ISLAND BR,2,0,,40.76293,-73.944676,40.763918,-73.946572
14769,QUEENS,PARK CIR,R,1,Sharrows,40.651521,-73.972477,40.651434,-73.972658
14777,QUEENS,PARADE GROUNDS GREENWAY,2,2,Greenway,40.650827,-73.971505,40.650784,-73.971394
14827,MANHATTAN,VESEY ST,2,2,Sharrows,40.713841,-74.014096,40.713978,-74.014406
14852,QUEENS,DYKER PL,R,1,Standard,40.620679,-74.021729,40.620603,-74.021802
14883,QUEENS,E 102 ST,2,2,Sharrows,40.634448,-73.884069,40.634345,-73.883953
14946,QUEENS,CADMAN PLZ W,R,1,Signed Route,40.697031,-73.991429,40.696878,-73.991409
15052,MANHATTAN,BROADWAY BR,2,0,,40.873053,-73.911763,40.873237,-73.911515
15086,BROOKLYN,51 AVENUE,L,1,,40.74307,-73.959778,40.742865,-73.95863
15087,BROOKLYN,BORDEN AVENUE,2,2,Sharrows,40.742401,-73.959934,40.742183,-73.958862
15088,BROOKLYN,LIC GREENWAY,2,2,Greenway,40.743752,-73.959367,40.743707,-73.959406
15095,BROOKLYN,CENTER BL,2,2,Greenway,40.741081,-73.960777,40.740332,-73.960897
15098,MANHATTAN,SOUTH LOOP RD,2,2,Buffered,40.753399,-73.958487,40.753519,-73.958565
15147,MANHATTAN,BOWERY,R,1,Standard,40.720916,-73.993735,40.721613,-73.993459
15166,QUEENS,ATLANTIC AV,2,2,Protected Path,40.691674,-73.999921,40.691898,-74.000684
15173,BRONX,INTERVALE AV,R,1,Bike-Friendly Parking,40.830153,-73.89336,40.831766,-73.892863
15236,BRONX,WEST 167 STREET,2,2,Sharrows,40.838771,-73.928138,40.839184,-73.928347
15347,MANHATTAN,C P N POWELL APPR,L,1,,40.799277,-73.955945,40.799246,-73.955744
15371,BROOKLYN,CROSS BAY BR BIKE PATH,2,2,Sidewalk,40.588749,-73.817222,40.588641,-73.817025
15400,STATEN ISLAND,VAN DUZER ST EXT,L,1,,40.6343,-74.076152,40.634206,-74.076207
15482,BRONX,ESPLANADE,R,1,Signed Route,40.85755,-73.856372,40.857663,-73.856278
15507,MANHATTAN,NORTH END AVE,R,1,Sharrows,40.714552,-74.016282,40.714698,-74.016167
15533,MANHATTAN,NORTH END AV,2,2,Sharrows,40.713998,-74.016781,40.714521,-74.016386
15548,BROOKLYN,QUEENSBRIDGE BABY PARK,2,2,Greenway,40.753785,-73.946233,40.752673,-73.943699
15626,MANHATTAN,C P E 90 APPR,2,2,Greenway,40.784226,-73.958884,40.784083,-73.958568
15627,STATEN ISLAND,FERRY TERMINAL RAMP C,2,2,Protected Path,40.642375,-74.075166,40.642519,-74.074675
15630,QUEENS,BEARD ST,2,2,Curbside,40.672228,-74.011006,40.672694,-74.011733
15632,QUEENS,HALLECK ST,2,2,Curbside,40.672228,-74.011006,40.671932,-74.009825
15634,STATEN ISLAND,BROOKFIELD PARK GWY,2,2,Dirt Path,40.565453,-74.16109,40.565648,-74.161116
15648,QUEENS,VAN SICLEN AVE,2,2,Standard,40.649347,-73.87845,40.648407,-73.877746
15650,STATEN ISLAND,BROOKFIELD PARK DRIVEWAY,2,0,Link,40.563149,-74.161877,40.563369,-74.161972
15779,BROOKLYN,RALPH DEMARCO PARK,2,2,Greenway,40.785951,-73.915338,40.78598,-73.915479
15794,BRONX,E 174 ST BR,R,1,Standard,40.835152,-73.881467,40.835106,-73.881336
15812,QUEENS,HIGHLAND BLVD GREENWAY,L,1,,40.684236,-73.889628,40.684243,-73.889618
15816,STATEN ISLAND,GREAT KILLS PARK GREENWAY,2,2,Greenway,40.556512,-74.128081,40.556498,-74.127859
15829,STATEN ISLAND,NEW DORP BEACH GREENWAY,2,2,Greenway,40.561049,-74.100713,40.560874,-74.100393
15833,STATEN ISLAND,WOLFE  S POND PARK TRAIL,2,2,Dirt Path,40.517628,-74.190986,40.517754,-74.191042
15843,BROOKLYN,RAINEY PARK ESPLANADE,2,2,Greenway,40.766817,-73.93859,40.766844,-73.938854
15844,BROOKLYN,QN PLZ,2,2,Greenway,40.749209,-73.937436,40.749015,-73.937393
15855,BRONX,WESTCHESTER AV BR,2,2,Sharrows,40.828236,-73.88479,40.82827,-73.883901
15865,BRONX,CONCRETE PARK GREENWAY,2,2,Greenway,40.822889,-73.884929,40.822977,-73.885014
15876,STATEN ISLAND,FRESHKILLS GREENWAY,2,2,Greenway,40.602075,-74.167196,40.601889,-74.167384
15878,QUEENS,OWLS HEAD PARK GREENWAY,2,2,Greenway,40.639763,-74.035588,40.639764,-74.035547
15946,MANHATTAN,FORT WASHINGTON PARK GREENWAY,2,2,Greenway,40.868649,-73.931389,40.8687,-73.931544
15955,BRONX,HARLEM RIVER GREENWAY,2,2,Greenway,40.845255,-73.927801,40.84532,-73.927785
16009,MANHATTAN,NORTH COVE,2,2,Greenway,40.712066,-74.016603,40.712054,-74.016605
16013,BRONX,RANDALLS ISLAND CONNECTOR,2,2,Greenway,40.799899,-73.913152,40.799574,-73.913709
16016,MANHATTAN,HIGHBRIDGE PARK TRAIL,2,2,Dirt Path,40.853567,-73.92641,40.853971,-73.925762
16020,QUEENS,MONTAGUE ST,R,1,Curbside,40.695986,-73.999102,40.695802,-73.998334
16034,BRONX,SHOELACE PARK GREENWAY,2,2,Greenway,40.889777,-73.86399,40.891668,-73.862955
16051,QUEENS,BUSH TERMINAL GREENWAY,2,2,Greenway,40.650561,-74.019569,40.650518,-74.019421
16073,QUEENS,GRAND ARMY PLZ GREENWAY,2,2,Ped Plaza,40.672445,-73.970503,40.672422,-73.970461
16093,MANHATTAN,CENTRAL PARK PATH,2,2,Greenway,40.789721,-73.957375,40.789735,-73.957473
16176,BROOKLYN,QUEENSBRIDGE PARK GREENWAY,2,2,Greenway,40.757147,-73.948752,40.757127,-73.948767
16187,BRONX,HUTCHINSON RIVER GREENWAY EXTENSION,2,2,Greenway,40.868974,-73.823613,40.868902,-73.823585
16200,BROOKLYN,34 AVE,L,1,Sidewalk,40.757267,-73.855202,40.757181,-73.855017
16207,BRONX,UNDERCLIFF AVENUE,L,1,,40.842838,-73.92677,40.843796,-73.925581
16352,MANHATTAN,C P W 106 APPR,2,2,Sidewalk,40.798038,-73.96003,40.798025,-73.960002
16530,BROOKLYN,VANDERBILT MOTOR PARKWAY ACCESS,2,2,Greenway,40.736004,-73.762529,40.735262,-73.762733
16540,MANHATTAN,HENRY HUDSON BR,2,0,,40.87624,-73.924862,40.876302,-73.924785
16648,QUEENS,HAMILTON AV,L,1,,40.676414,-74.001028,40.676327,-74.000992
16719,MANHATTAN,79 ST SOUTH ACCESS RAMP,2,2,Sharrows,40.785877,-73.984843,40.785863,-73.984853
16749,MANHATTAN,HORATIO ST,L,1,,40.738761,-74.002406,40.738758,-74.003052
16767,MANHATTAN,E 105 ST,L,1,,40.789645,-73.942207,40.788949,-73.94056
16888,BRONX,E 149 ST,L,1,,40.816555,-73.919545,40.816101,-73.91779
17331,BRONX,UNIONPORT RD,2,2,Protected Path,40.850914,-73.868235,40.851448,-73.867951
17333,BROOKLYN,ALLEY POND PARK PATH,2,2,Sidewalk,40.748207,-73.744097,40.748185,-73.74401
17431,BROOKLYN,KOSCIUSZKO BRIDGE,2,2,Protected Path,40.732442,-73.925244,40.732243,-73.925384
18211,BRONX,CLAY AV,2,2,Standard,40.830989,-73.911384,40.832344,-73.91064
18625,QUEENS,BALTIC ST,2,2,Sharrows,40.683956,-73.989557,40.683895,-73.9894
18802,MANHATTAN,JACKSON ST,L,1,,40.713555,-73.980853,40.713479,-73.980845
19488,BROOKLYN,FOREST PARK DR W,2,2,Greenway,40.700064,-73.856357,40.700179,-73.855787
19516,BROOKLYN,SHORE BL,2,2,Greenway,40.778274,-73.925736,40.778165,-73.926157
19538,BROOKLYN,FREEDOM DR,2,2,Protected Path,40.70129,-73.849816,40.70032,-73.847833
19542,BROOKLYN,FOREST PARK DR E,2,2,Greenway,40.708554,-73.839011,40.708758,-73.838956
19545,BROOKLYN,MEADOW LAKE DR,2,2,Signed Route,40.738629,-73.838185,40.738419,-73.838092
19569,STATEN ISLAND,SILVER LAKE PARK RD,2,2,Greenway,40.628606,-74.096921,40.628568,-74.097059
19580,MANHATTAN,W 128 ST,L,1,,40.809713,-73.944132,40.810863,-73.946847
19586,MANHATTAN,W 127 ST,R,1,Sharrows,40.807713,-73.941317,40.809036,-73.944457
19603,MANHATTAN,W 126 ST,R,1,Standard,40.808414,-73.944916,40.808446,-73.944994
19605,BROOKLYN,KISSENA BL,2,2,Standard,40.755488,-73.824718,40.754868,-73.823979
19642,MANHATTAN,MURRAY ST,R,1,Standard,40.713055,-74.007225,40.713796,-74.008832
19657,MANHATTAN,BARCLAY ST,R,1,Standard,40.711994,-74.0081,40.712725,-74.009668
19677,MANHATTAN,WHITEHALL ST,R,1,Sharrows,40.704043,-74.013188,40.703587,-74.013113
19679,QUEENS,WEST ST,2,2,Greenway,40.733979,-73.959945,40.734673,-73.960041
19714,BROOKLYN,22 ST,R,1,Standard,40.754719,-73.94025,40.753459,-73.941406
19726,BROOKLYN,36 AV,2,2,Sharrows,40.758274,-73.933353,40.75771,-73.932152
19745,BROOKLYN,38 AV,2,2,Sharrows,40.755391,-73.93504,40.755015,-73.934335
19759,BROOKLYN,32 ST,L,1,,40.753375,-73.931252,40.752302,-73.932126
19760,BROOKLYN,24 ST,L,1,,40.78109,-73.912901,40.780825,-73.913223
19788,BROOKLYN,23 AV,2,2,Sharrows,40.770572,-73.907494,40.770063,-73.906782
19855,BROOKLYN,ASTORIA BL S,R,1,Curbside,40.768385,-73.908031,40.768236,-73.907087
19861,BROOKLYN,SOUND ST,R,1,Sharrows,40.769989,-73.906676,40.769583,-73.906789
19881,BRONX,E 161 ST,L,1,,40.829224,-73.928525,40.828491,-73.927438
19920,BRONX,MOSHOLU AV,2,2,Sharrows,40.901783,-73.904692,40.902688,-73.904005
19922,BRONX,W 254 ST,2,2,Sharrows,40.901783,-73.904692,40.901725,-73.906026
19931,STATEN ISLAND,KELLY BL,2,2,Buffered,40.587149,-74.153896,40.585086,-74.155932
19934,STATEN ISLAND,TRAVIS AV,2,2,Buffered,40.586674,-74.150912,40.587892,-74.153183
19939,STATEN ISLAND,MERRYMOUNT ST,2,2,Buffered,40.588076,-74.161264,40.5863,-74.162991
19945,STATEN ISLAND,ROCKLAND AV,2,2,Buffered,40.590836,-74.152162,40.590936,-74.152353
19953,STATEN ISLAND,MERRILL AV,2,2,Buffered,40.610495,-74.164839,40.610661,-74.165842
19966,STATEN ISLAND,MORANI ST,2,2,Sharrows,40.608785,-74.157212,40.608055,-74.157351
19979,MANHATTAN,W 38 ST,L,1,<Null>,40.755909,-73.994468,40.756137,-73.995006
20004,MANHATTAN,E 39 ST,L,1,<Null>,40.747925,-73.973607,40.747558,-73.972738
20015,MANHATTAN,W 39 ST,R,1,Protected Path,40.753607,-73.987089,40.75413,-73.988336
20027,BROOKLYN,165 AV,2,2,Greenway,40.648071,-73.844824,40.648211,-73.8439
20061,MANHATTAN,BROOKLYN BR,2,2,Protected Path,40.712908,-74.004291,40.71282,-74.004342
20138,BROOKLYN,QUEENS BL,R,1,Protected Path,40.722865,-73.847712,40.722586,-73.847071
20177,BROOKLYN,KEW GARDENS RD,2,2,Sharrows,40.71304,-73.82981,40.712423,-73.829314
20181,BROOKLYN,UNION TPK,2,2,Sidewalk,40.714098,-73.831156,40.714166,-73.830899
20242,BRONX,E 166 ST,R,1,Sharrows,40.827114,-73.90508,40.826919,-73.904293
20280,BRONX,TINTON AV,L,1,,40.825339,-73.90205,40.826257,-73.901649
20298,BRONX,TRINITY AV,L,1,,40.825287,-73.904921,40.825425,-73.904868
20328,STATEN ISLAND,NETHERLAND AV,2,2,Sharrows,40.629037,-74.165375,40.629065,-74.166447
20333,STATEN ISLAND,HARBOR RD,2,2,Sharrows,40.628895,-74.160404,40.628804,-74.160403
20349,BROOKLYN,BARNETT AV,2,2,Standard,40.749345,-73.919359,40.749488,-73.918676
20421,MANHATTAN,E 61 ST,L,1,,40.764204,-73.968987,40.764161,-73.968889
20430,MANHATTAN,E 62 ST,R,1,Protected Path,40.764105,-73.966813,40.763431,-73.965213
20439,MANHATTAN,E 60 ST,2,2,Protected Path,40.76023,-73.961522,40.759285,-73.959264
20440,MANHATTAN,ED KOCH QUEENSBORO BR,2,2,Protected Path,40.760824,-73.962869,40.761056,-73.962699
20445,BROOKLYN,40 RD,R,1,Standard,40.751724,-73.93613,40.750979,-73.934743
20446,BROOKLYN,QUEENS PLAZA N,2,3,Sidewalk,40.749897,-73.937812,40.749751,-73.93743
20449,BROOKLYN,NORTHERN BL,2,2,Protected Path,40.753892,-73.916505,40.753792,-73.915473
20481,MANHATTAN,AVE C,2,2,Protected Path,40.728463,-73.975668,40.728529,-73.975624
20536,QUEENS,POWELL ST,L,1,,40.668935,-73.903773,40.668128,-73.903573
20559,QUEENS,LIVONIA AV,L,1,,40.663467,-73.902712,40.663517,-73.902376
20567,QUEENS,SACKMAN ST,R,1,Standard,40.65792,-73.901887,40.657104,-73.901686
20572,QUEENS,HEGEMAN AV,2,2,Protected Path,40.65697,-73.902604,40.657104,-73.901686
20574,QUEENS,PARKSIDE AV,2,2,Protected Path,40.653189,-73.966213,40.653995,-73.964147
20577,BRONX,E 152 ST,R,1,Standard,40.815436,-73.90517,40.815272,-73.904426
20622,STATEN ISLAND,LATOURETTE PARK GREENWAY LINK,2,2,Dirt Path,40.585012,-74.147275,40.585019,-74.14762
20624,BRONX,HOE AV,2,2,Protected Path,40.820893,-73.890113,40.821007,-73.890235
20642,BRONX,E 222 ST,2,0,,40.886973,-73.865466,40.886883,-73.86538
20662,QUEENS,SHIRLEY CHISOLM PARK GREENWAY,2,2,Greenway,40.65384,-73.859913,40.653305,-73.86012
20674,QUEENS,SHIRLEY CHISOLM PARK PATHS,2,2,Dirt Path,40.650443,-73.864563,40.650375,-73.864737
20718,STATEN ISLAND,GOETHALS BR,2,2,Protected Path,40.635684,-74.197151,40.635039,-74.195946
20726,STATEN ISLAND,GOETHALS RD N,2,2,Sidewalk,40.629592,-74.18444,40.630503,-74.186223
20728,MANHATTAN,HELL GATE CIR,2,2,Sharrows,40.789714,-73.92525,40.789987,-73.92587
20754,BROOKLYN,AMPHITHEATRE BR,2,2,Greenway,40.741246,-73.842278,40.741406,-73.842364
20782,QUEENS,WAKEMAN PL,2,2,Sidewalk,40.640775,-74.02916,40.640322,-74.028406
20786,BRONX,ORCHARD BEACH BOARDWALK LINK,2,0,,40.866382,-73.79513,40.866249,-73.794663
20802,QUEENS,JOHNSON ST,2,2,Sharrows,40.695018,-73.988756,40.695013,-73.988613
20806,QUEENS,AVE H PED UNDERPASS,2,0,,40.629969,-73.962326,40.629995,-73.961975
