CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
09/23/2020,19:45,QUEENS,11385,40.699703,-73.90991,"(40.699703, -73.90991)",,,54-33     MYRTLE AVENUE                 ,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4352118,Bike,Sedan,,,
09/13/2020,20:50,BROOKLYN,11211,40.71161,-73.95754,"(40.71161, -73.95754)",HAVEMEYER STREET                ,SOUTH 2 STREET,,1,0,0,0,1,0,0,0,Driver Inexperience,Passing or Lane Usage Improper,,,,4347574,Station Wagon/Sport Utility Vehicle,Bike,,,
09/11/2020,7:45,QUEENS,11385,40.70379,-73.8846,"(40.70379, -73.8846)",CENTRAL AVENUE                  ,68 PLACE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4348140,Bike,Sedan,,,
09/06/2020,12:49,BROOKLYN,11212,40.66885,-73.91635,"(40.66885, -73.91635)",PITKIN AVENUE                   ,STRAUSS STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4345241,Station Wagon/Sport Utility Vehicle,Bike,,,
09/01/2020,14:10,BRONX,10453,40.856045,-73.90079,"(40.856045, -73.90079)",EAST 182 STREET                 ,GRAND CONCOURSE,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4344069,E-Scooter,Bike,,,
09/22/2020,4:30,,,40.74094,-73.91725,"(40.74094, -73.91725)",48 STREET                       ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4350593,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
09/02/2020,19:46,MANHATTAN,10039,40.826412,-73.9406,"(40.826412, -73.9406)",WEST 150 STREET                 ,BRADHURST AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,4344184,Bike,,,,
10/01/2020,19:30,BROOKLYN,11228,40.62524,-74.00947,"(40.62524, -74.00947)",11 AVENUE                       ,71 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4353667,Sedan,E-Scooter,,,
09/04/2020,16:03,BRONX,10458,,,,EAST FORDHAM ROAD               ,SOUTHERN BOULEVARD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4346183,E-Scooter,Sedan,,,
09/10/2020,16:07,BROOKLYN,11204,40.62483,-73.99036,"(40.62483, -73.99036)",,,1638      59 STREET                     ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4347613,Bike,,,,
09/10/2020,15:12,QUEENS,11414,40.662666,-73.83972,"(40.662666, -73.83972)",157 AVENUE                      ,94 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4346708,Station Wagon/Sport Utility Vehicle,Bike,,,
09/29/2020,22:03,MANHATTAN,10002,40.720707,-73.981316,"(40.720707, -73.981316)",EAST HOUSTON STREET             ,PITT STREET,,2,0,0,0,1,0,1,0,Unspecified,Unspecified,,,,4367355,Sedan,Bike,,,
10/08/2020,13:32,MANHATTAN,10012,40.723022,-73.99882,"(40.723022, -73.99882)",BROADWAY                        ,SPRING STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4360386,Sedan,Bike,,,
09/14/2020,9:40,,,40.840977,-73.916016,"(40.840977, -73.916016)",EAST 171 STREET                 ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4348396,Bus,Bike,,,
09/25/2020,16:00,BROOKLYN,11233,40.670116,-73.92248,"(40.670116, -73.92248)",SAINT JOHNS PLACE               ,RALPH AVENUE,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4351743,Bike,,,,
08/26/2020,13:30,QUEENS,11373,40.733536,-73.87035,"(40.733536, -73.87035)",QUEENS BOULEVARD                ,WOODHAVEN BOULEVARD,,1,0,0,0,1,0,0,0,Unspecified,,,,,4342208,Sedan,,,,
09/07/2020,21:48,QUEENS,11372,40.748962,-73.891754,"(40.748962, -73.891754)",37 AVENUE                       ,74 STREET,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,4346210,Sedan,Bike,,,
09/11/2020,20:38,,,40.672077,-73.941956,"(40.672077, -73.941956)",KINGSTON AVENUE                 ,,,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Driver Inattention/Distraction,,,,4350247,E-Bike,Sedan,,,
08/28/2020,3:14,BROOKLYN,11207,40.66278,-73.88086,"(40.66278, -73.88086)",LINDEN BOULEVARD                ,ASHFORD STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4342732,Station Wagon/Sport Utility Vehicle,Bike,,,
09/02/2020,9:50,BROOKLYN,11225,40.663124,-73.96244,"(40.663124, -73.96244)",EMPIRE BOULEVARD                ,FLATBUSH AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4344330,Station Wagon/Sport Utility Vehicle,Bike,,,
09/29/2020,14:30,MANHATTAN,10019,40.761658,-73.986565,"(40.761658, -73.986565)",8 AVENUE                        ,WEST 49 STREET,,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,,,,,4353073,E-Scooter,,,,
08/23/2020,22:50,MANHATTAN,10026,40.799435,-73.9553,"(40.799435, -73.9553)",7 AVENUE                        ,WEST 110 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4342220,Pick-up Truck,E-Scooter,,,
09/01/2020,15:35,BROOKLYN,11211,40.71148,-73.9456,"(40.71148, -73.9456)",GRAND STREET                    ,MANHATTAN AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4344238,Pick-up Truck,Bike,,,
09/19/2020,13:31,,,40.674,-73.960396,"(40.674, -73.960396)",CLASSON AVENUE                  ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,4350265,Sedan,Bike,,,
10/05/2020,21:45,BROOKLYN,11207,40.67158,-73.88911,"(40.67158, -73.88911)",BELMONT AVENUE                  ,HENDRIX STREET,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4355571,Station Wagon/Sport Utility Vehicle,Bike,,,
09/18/2020,21:30,BROOKLYN,11208,40.680016,-73.87743,"(40.680016, -73.87743)",ATLANTIC AVENUE                 ,LOGAN STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4349463,Bike,,,,
08/21/2020,10:50,MANHATTAN,10027,40.810764,-73.9526,"(40.810764, -73.9526)",SAINT NICHOLAS AVENUE           ,WEST 125 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4342826,Taxi,Bike,,,
09/01/2020,23:50,BRONX,10456,40.837864,-73.9114,"(40.837864, -73.9114)",MORRIS AVENUE                   ,EAST 170 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4344432,E-Scooter,,,,
08/27/2020,16:30,BRONX,10459,40.821068,-73.89894,"(40.821068, -73.89894)",WESTCHESTER AVENUE              ,EAST 163 STREET,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,4343021,Taxi,E-Scooter,,,
09/18/2020,22:14,,,40.63962,-73.95477,"(40.63962, -73.95477)",FLATBUSH AVENUE                 ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4350057,Sedan,E-Scooter,,,
09/21/2020,16:46,BROOKLYN,11201,40.68481,-73.99177,"(40.68481, -73.99177)",SMITH STREET                    ,BALTIC STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4350377,Pick-up Truck,Bike,,,
09/26/2020,13:20,MANHATTAN,10019,,,,5 AVENUE                        ,CENTRAL PARK SOUTH,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4352404,Station Wagon/Sport Utility Vehicle,E-Bike,,,
08/31/2020,15:50,,,40.73401,-74.00457,"(40.73401, -74.00457)",WEST 10 STREET                  ,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,,,4343659,Sedan,Bike,Station Wagon/Sport Utility Vehicle,,
09/08/2020,21:09,BRONX,10460,40.842003,-73.88375,"(40.842003, -73.88375)",,,1963      DALY AVENUE                   ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4346828,Station Wagon/Sport Utility Vehicle,E-Bike,,,
09/06/2020,2:10,QUEENS,11368,40.744934,-73.86792,"(40.744934, -73.86792)",JUNCTION BOULEVARD              ,44 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4345190,Station Wagon/Sport Utility Vehicle,Bike,Station Wagon/Sport Utility Vehicle,,
09/11/2020,16:30,BRONX,10460,40.84321,-73.879234,"(40.84321, -73.879234)",BRYANT AVENUE                   ,EAST 180 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Driver Inattention/Distraction,,,,4348128,Sedan,E-Bike,,,
10/07/2020,22:52,BROOKLYN,11212,40.66366,-73.90146,"(40.66366, -73.90146)",LIVONIA AVENUE                  ,JUNIUS STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4356526,Sedan,Bike,,,
09/18/2020,7:10,,,40.608807,-73.9532,"(40.608807, -73.9532)",OCEAN AVENUE                    ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4349455,Station Wagon/Sport Utility Vehicle,Bike,,,
09/18/2020,13:40,BROOKLYN,11212,40.666187,-73.916664,"(40.666187, -73.916664)",SUTTER AVENUE                   ,SARATOGA AVENUE,,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,4349430,Bike,Sedan,,,
09/28/2020,16:25,BROOKLYN,11238,40.679867,-73.97032,"(40.679867, -73.97032)",,,585       BERGEN STREET                 ,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Alcohol Involvement,,,,4352727,Sedan,Bike,,,
09/25/2020,13:50,MANHATTAN,10036,40.759727,-73.99169,"(40.759727, -73.99169)",WEST 44 STREET                  ,9 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4352903,Box Truck,Bike,,,
09/15/2020,16:20,QUEENS,11101,40.753036,-73.94062,"(40.753036, -73.94062)",41 AVENUE                       ,23 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4348472,Sedan,Bike,,,
09/14/2020,15:09,BRONX,10451,40.822304,-73.91485,"(40.822304, -73.91485)",MELROSE AVENUE                  ,EAST 158 STREET,,1,0,0,0,1,0,0,0,Unspecified,,,,,4348073,E-Scooter,,,,
08/24/2020,15:37,QUEENS,11385,40.704155,-73.90752,"(40.704155, -73.90752)",GATES AVENUE                    ,ONDERDONK AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342897,Station Wagon/Sport Utility Vehicle,Bike,,,
09/27/2020,17:48,BRONX,10469,40.86544,-73.85579,"(40.86544, -73.85579)",ALLERTON AVENUE                 ,LACONIA AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4353488,Station Wagon/Sport Utility Vehicle,Bike,,,
08/27/2020,14:00,MANHATTAN,10027,40.805782,-73.95066,"(40.805782, -73.95066)",WEST 120 STREET                 ,7 AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4342568,Sedan,E-Scooter,,,
09/08/2020,23:10,,,40.737785,-73.93496,"(40.737785, -73.93496)",VANDAM STREET                   ,BORDEN AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4347415,E-Scooter,Sedan,,,
09/08/2020,16:41,BROOKLYN,11236,40.62737,-73.89969,"(40.62737, -73.89969)",SEAVIEW AVENUE                  ,EAST 80 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4348292,Taxi,Bike,,,
09/03/2020,19:05,,,40.766666,-73.9304,"(40.766666, -73.9304)",21 STREET                       ,,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4344646,Station Wagon/Sport Utility Vehicle,Bike,,,
08/25/2020,9:45,BROOKLYN,11204,40.619568,-73.98628,"(40.619568, -73.98628)",62 STREET                       ,19 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4341665,Sedan,E-Bike,,,
10/01/2020,21:45,,,40.857105,-73.90936,"(40.857105, -73.90936)",WEST 181 STREET                 ,,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4353912,E-Scooter,,,,
08/27/2020,16:50,QUEENS,11101,40.744026,-73.92616,"(40.744026, -73.92616)",39 STREET                       ,QUEENS BOULEVARD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4342523,E-Scooter,,,,
09/09/2020,9:35,BRONX,10456,40.835297,-73.91291,"(40.835297, -73.91291)",EAST 169 STREET                 ,MORRIS AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4346569,Sedan,Bike,,,
08/29/2020,18:00,,,40.67036,-73.77779,"(40.67036, -73.77779)",137 AVENUE                      ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4342747,Sedan,Bike,,,
08/21/2020,12:52,,,40.684002,-73.86343,"(40.684002, -73.86343)",ATLANTIC AVENUE                 ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4341924,Sedan,Bike,,,
08/30/2020,16:04,BRONX,10453,40.854588,-73.90187,"(40.854588, -73.90187)",EAST 181 STREET                 ,GRAND CONCOURSE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Following Too Closely,,,,4343358,Sedan,Bike,,,
09/12/2020,15:12,BROOKLYN,11236,40.644917,-73.894325,"(40.644917, -73.894325)",EAST 103 STREET                 ,AVENUE J,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4347258,Station Wagon/Sport Utility Vehicle,Bike,,,
09/23/2020,21:19,,,40.666725,-73.94245,"(40.666725, -73.94245)",KINGSTON AVENUE                 ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4351139,Sedan,E-Scooter,,,
09/30/2020,16:15,QUEENS,11385,40.703484,-73.85915,"(40.703484, -73.85915)",88 STREET                       ,81 ROAD,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4365427,Pick-up Truck,E-Scooter,,,
09/08/2020,12:44,BROOKLYN,11231,40.67816,-73.99613,"(40.67816, -73.99613)",4 STREET                        ,SMITH STREET,,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,4347158,Bike,,,,
09/18/2020,12:30,,,40.706867,-73.7908,"(40.706867, -73.7908)",JAMAICA AVENUE                  ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4349197,Station Wagon/Sport Utility Vehicle,E-Bike,,,
09/09/2020,16:48,QUEENS,11361,40.760254,-73.76935,"(40.760254, -73.76935)",BELL BOULEVARD                  ,NORTHERN BOULEVARD,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4346397,Station Wagon/Sport Utility Vehicle,Bike,,,
09/17/2020,23:10,BROOKLYN,11208,40.678757,-73.87172,"(40.678757, -73.87172)",,,39        HILL STREET                   ,2,0,1,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4349213,E-Scooter,Sedan,,,
09/26/2020,8:30,BRONX,10456,40.837517,-73.91479,"(40.837517, -73.91479)",GRAND CONCOURSE                 ,MARCY PLACE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4351947,Station Wagon/Sport Utility Vehicle,Bike,,,
08/21/2020,17:30,BROOKLYN,11205,40.694546,-73.96024,"(40.694546, -73.96024)",,,143       TAAFFE PLACE                  ,2,0,1,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,4341196,Sedan,Pick up tr,Bike,,
09/27/2020,16:42,MANHATTAN,10002,40.717724,-73.98579,"(40.717724, -73.98579)",,,WILLIAMSBURG BRIDGE                     ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,,,,,4352363,Bike,,,,
10/01/2020,17:35,,,40.620197,-73.96235,"(40.620197, -73.96235)",AVENUE L                        ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4353928,Station Wagon/Sport Utility Vehicle,Bike,,,
09/10/2020,15:10,BROOKLYN,11215,40.677708,-73.98587,"(40.677708, -73.98587)",3 AVENUE                        ,PRESIDENT STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4346693,Station Wagon/Sport Utility Vehicle,Bike,,,
09/22/2020,17:45,,,,,,LIBERTY AVENUE                  ,,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4350566,Bike,Sedan,,,
08/26/2020,8:05,QUEENS,11377,40.752995,-73.91068,"(40.752995, -73.91068)",NORTHERN BOULEVARD              ,NEWTOWN ROAD,,1,0,0,0,1,0,0,0,Unspecified,,,,,4342823,Bike,,,,
09/11/2020,19:22,BROOKLYN,11226,40.640705,-73.952385,"(40.640705, -73.952385)",AVENUE D                        ,EAST 26 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4347209,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
08/22/2020,16:54,,,40.743156,-73.97213,"(40.743156, -73.97213)",EAST 34 STREET                  ,FDR DRIVE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4340732,Sedan,Bike,,,
08/24/2020,9:48,QUEENS,11372,40.755028,-73.872696,"(40.755028, -73.872696)",34 AVENUE                       ,JUNCTION BOULEVARD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4341926,Station Wagon/Sport Utility Vehicle,Bike,,,
09/16/2020,18:00,MANHATTAN,10002,40.711304,-73.989044,"(40.711304, -73.989044)",,,265       CHERRY STREET                 ,1,0,0,0,1,0,0,0,Brakes Defective,Unspecified,Unspecified,,,4348774,E-Bike,Station Wagon/Sport Utility Vehicle,Sedan,,
10/02/2020,17:00,,,40.757847,-73.91661,"(40.757847, -73.91661)",43 STREET                       ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4354313,E-Scooter,Sedan,Sedan,,
09/30/2020,12:23,BRONX,10451,40.81505,-73.92427,"(40.81505, -73.92427)",EAST 143 STREET                 ,MORRIS AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4353415,Station Wagon/Sport Utility Vehicle,E-Bike,,,
09/01/2020,11:35,MANHATTAN,10002,40.719482,-73.991295,"(40.719482, -73.991295)",ELDRIDGE STREET                 ,DELANCEY STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4346622,Station Wagon/Sport Utility Vehicle,Bike,,,
09/19/2020,16:25,,,40.631836,-73.94463,"(40.631836, -73.94463)",AVENUE H                        ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4349769,Sedan,Bike,,,
08/22/2020,12:00,QUEENS,11433,40.693,-73.77749,"(40.693, -73.77749)",MARNE PLACE                     ,113 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4341981,Bike,,,,
10/06/2020,14:10,BROOKLYN,11223,40.60784,-73.961975,"(40.60784, -73.961975)",CONEY ISLAND AVENUE             ,QUENTIN ROAD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4355230,Sedan,E-Scooter,,,
09/17/2020,16:37,BRONX,10469,40.86304,-73.85807,"(40.86304, -73.85807)",MACE AVENUE                     ,WILLIAMSBRIDGE ROAD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4350687,Sedan,Bike,,,
08/30/2020,19:50,BRONX,10464,40.86569,-73.80516,"(40.86569, -73.80516)",,,1         ORCHARD BEACH ROAD            ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4343958,Station Wagon/Sport Utility Vehicle,Bike,,,
08/24/2020,16:57,BROOKLYN,11229,40.605698,-73.95866,"(40.605698, -73.95866)",AVENUE R                        ,EAST 14 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4341375,Sedan,Bike,,,
09/02/2020,14:10,,,40.826626,-73.939156,"(40.826626, -73.939156)",8 AVENUE                        ,,,1,0,0,0,1,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4344162,Station Wagon/Sport Utility Vehicle,Bike,,,
09/17/2020,22:30,,,40.694214,-73.95932,"(40.694214, -73.95932)",MYRTLE AVENUE                   ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4351216,Station Wagon/Sport Utility Vehicle,Bike,,,
09/09/2020,4:40,BRONX,10456,0,0,"(0.0, 0.0)",SAINT ANNS AVENUE               ,EAST 161 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4346172,Sedan,Bike,,,
10/01/2020,12:47,,,40.805836,-73.94691,"(40.805836, -73.94691)",LENOX AVENUE                    ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4353832,Sedan,Bike,,,
09/04/2020,20:57,MANHATTAN,10019,40.7644,-73.99199,"(40.7644, -73.99199)",,,722       10 AVENUE                     ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4344826,Sedan,Bike,,,
09/29/2020,2:04,MANHATTAN,10033,40.846825,-73.93557,"(40.846825, -73.93557)",,,1341      SAINT NICHOLAS AVENUE         ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4353123,E-Scooter,Sedan,,,
10/03/2020,10:54,MANHATTAN,10020,40.75927,-73.980896,"(40.75927, -73.980896)",AVENUE OF THE AMERICAS          ,WEST 49 STREET,,1,0,0,0,1,0,0,0,Pavement Defective,,,,,4358229,Bike,,,,
09/04/2020,14:33,BRONX,10475,40.878613,-73.82411,"(40.878613, -73.82411)",,,120       CASALS PLACE                  ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4344986,Station Wagon/Sport Utility Vehicle,Bike,,,
08/31/2020,12:30,,,40.69529,-73.94339,"(40.69529, -73.94339)",THROOP AVENUE                   ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4347110,Bike,Station Wagon/Sport Utility Vehicle,,,
10/08/2020,17:19,QUEENS,11694,40.58205,-73.82188,"(40.58205, -73.82188)",SHORE FRONT PARKWAY             ,BEACH 102 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4356641,Station Wagon/Sport Utility Vehicle,Bike,,,
09/12/2020,3:34,,,40.692356,-73.94282,"(40.692356, -73.94282)",THROOP AVENUE                   ,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,,,,4348716,Sedan,Bike,,,
09/29/2020,18:30,MANHATTAN,10033,40.84706,-73.93818,"(40.84706, -73.93818)",,,4162      BROADWAY                      ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4353118,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
10/02/2020,23:34,MANHATTAN,10027,40.810574,-73.94427,"(40.810574, -73.94427)",,,110       WEST 129 STREET               ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4354770,Taxi,Bike,,,
10/02/2020,23:30,QUEENS,11372,40.746845,-73.89144,"(40.746845, -73.89144)",ROOSEVELT AVENUE                ,74 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4359393,Sedan,Bike,,,
09/20/2020,0:14,BROOKLYN,11219,40.634537,-74.003395,"(40.634537, -74.003395)",FORT HAMILTON PARKWAY           ,57 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4351996,Sedan,E-Scooter,,,
09/12/2020,21:30,MANHATTAN,10027,,,,,,400       ST NICHOLAS AVENUE            ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4347634,Sedan,Bike,,,
09/19/2020,16:42,MANHATTAN,10027,40.80777,-73.94549,"(40.80777, -73.94549)",WEST 125 STREET                 ,LENOX AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4351124,Sedan,Bike,,,
08/28/2020,17:34,BROOKLYN,11212,40.664825,-73.90949,"(40.664825, -73.90949)",,,619       ROCKAWAY AVENUE               ,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4342790,Station Wagon/Sport Utility Vehicle,Bike,,,
08/24/2020,13:15,BROOKLYN,11213,40.671032,-73.93927,"(40.671032, -73.93927)",SAINT JOHNS PLACE               ,ALBANY AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4341703,Sedan,Bike,,,
08/29/2020,0:50,MANHATTAN,10027,40.80928,-73.949036,"(40.80928, -73.949036)",,,215       WEST 125 STREET               ,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,,,,4343254,Bike,Sedan,,,
10/08/2020,20:10,,,40.665718,-73.95687,"(40.665718, -73.95687)",BEDFORD AVENUE                  ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4356175,Taxi,E-Bike,,,
09/08/2020,17:40,QUEENS,11377,40.757565,-73.90191,"(40.757565, -73.90191)",31 AVENUE                       ,61 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4346291,Station Wagon/Sport Utility Vehicle,Bike,,,
